id,name,is_closed,image_url,url,mobile_url,phone,display_phone,address,display_address,latitude,longitude,review_count,categories,rating,rating_image_url,rating_image_url_small,rating_image_url_large,snippet_image_url
emperors-kitchen-san-francisco,Emperor's Kitchen,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/bjspix41kc-bEIZMB7vAig/ms.jpg,http://www.yelp.com/biz/emperors-kitchen-san-francisco,http://m.yelp.com/biz/emperors-kitchen-san-francisco,4159220380,1-415-922-0380,418 Larkin St,418 Larkin St,37.78170548,-122.417146,48,Chinese,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media3.fl.yelpcdn.com/photo/rWeVQlJyBZkCG59HPNOwRA/ms.jpg
bayou-by-the-bay-san-francisco,Bayou By The Bay,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/szodqlCB5lCuZYGoi5DRHA/ms.jpg,http://www.yelp.com/biz/bayou-by-the-bay-san-francisco,http://m.yelp.com/biz/bayou-by-the-bay-san-francisco,,one,1599 Howard St,1599 Howard St,37.77182154,-122.4167792,1,Southern,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/AHf5BFbSENSFg4wa1vgRKg/ms.jpg
pier-45-san-francisco,Pier 45,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/Ne1FiNWxhdTTU_RCTcMQUQ/ms.jpg,http://www.yelp.com/biz/pier-45-san-francisco,http://m.yelp.com/biz/pier-45-san-francisco,4154412121,1-415-441-2121,Shed B,Shed B,37.77983892,-122.4171474,3,Seafood,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media2.fl.yelpcdn.com/photo/V4u56SFZj_i4IkeBtjzDXg/ms.jpg
shanghai-china-restaurant-san-francisco,Shanghai China Restaurant,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/-YKBy-PqiO0acSApxhfL1w/ms.jpg,http://www.yelp.com/biz/shanghai-china-restaurant-san-francisco,http://m.yelp.com/biz/shanghai-china-restaurant-san-francisco,4156218188,1-415-621-8188,1559 Mission St,1559 Mission St,37.77319,-122.41787,87,Chinese,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
tacos-el-tuca-san-francisco,Tacos El Tuca,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/yXy3QmMFeJt2iExjxhRaDw/ms.jpg,http://www.yelp.com/biz/tacos-el-tuca-san-francisco,http://m.yelp.com/biz/tacos-el-tuca-san-francisco,6506694015,1-650-669-4015,,SoMa,37.77548,-122.41032,27,Food Trucks,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/N8YdLDSAKVb0C5q7gG63IQ/ms.jpg
graze-salad-bar-san-francisco,Graze Salad Bar,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/1SHe-xxZuKfbQqMJ57fClA/ms.jpg,http://www.yelp.com/biz/graze-salad-bar-san-francisco,http://m.yelp.com/biz/graze-salad-bar-san-francisco,4155588293,1-415-558-8293,1028 Market St,1028 Market St,37.78188324,-122.4113235,4,Salad,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/1IChqnlxyQP96YfIwPImLg/ms.jpg
la-fisheria-san-francisco,La Fisheria,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/d9IwtOFL7BMp_hyDHOWyOQ/ms.jpg,http://www.yelp.com/biz/la-fisheria-san-francisco,http://m.yelp.com/biz/la-fisheria-san-francisco,4082103780,1-408-210-3780,Folsom and 5th,Folsom and 5th,37.78011935,-122.403456,15,Food Trucks,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
oriental-restaurant-san-francisco,Oriental Restaurant,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/92vUA8rEOQ3cHN9sbE2IHQ/ms.jpg,http://www.yelp.com/biz/oriental-restaurant-san-francisco,http://m.yelp.com/biz/oriental-restaurant-san-francisco,4158635229,1-415-863-5229,1063 Market St,1063 Market St,37.78083801,-122.4113693,42,Chinese,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/photo/of890Ktio4z_GUyZuaRoPg/ms.jpg
cafe-royale-adobe-systems-san-francisco,Cafe Royale @ Adobe Systems,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/CtRZM7uoabvbRWmhg2bvZQ/ms.jpg,http://www.yelp.com/biz/cafe-royale-adobe-systems-san-francisco,http://m.yelp.com/biz/cafe-royale-adobe-systems-san-francisco,,one,601 Townsend St,601 Townsend St,37.77112579,-122.4016647,16,Sandwiches,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media2.fl.yelpcdn.com/photo/IxfARR3Adad-XtJv9djjMQ/ms.jpg
taste-by-four-seasons-san-francisco,Taste By Four Seasons,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/OmYir6hQJCsml4obOgHRvw/ms.jpg,http://www.yelp.com/biz/taste-by-four-seasons-san-francisco,http://m.yelp.com/biz/taste-by-four-seasons-san-francisco,,one,On Market,On Market,37.7726402,-122.4099154,2,American (New),3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
spiro-san-francisco,Spiro,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/m2umsqOFpbbfvvmXM4UjOw/ms.jpg,http://www.yelp.com/biz/spiro-san-francisco,http://m.yelp.com/biz/spiro-san-francisco,4159137862,1-415-913-7862,826 Van Ness Ave,826 Van Ness Ave,37.783241,-122.420479,105,Coffee & Tea,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/S6YqHa4fX1Xzf9TPrwHhnQ/ms.jpg
eat-curbside-san-francisco,Eat Curbside,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/YqZQvHgiOMkJyiShRlhkJA/ms.jpg,http://www.yelp.com/biz/eat-curbside-san-francisco,http://m.yelp.com/biz/eat-curbside-san-francisco,4155721592,1-415-572-1592,,Hayes Valley,37.77933,-122.4204,82,Food Stands,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/vowVUS9laf0GzxBQcEKWDQ/ms.jpg
muka-san-francisco-2,Muka,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/Is-BYWpX4iEs6XRlzyMXMQ/ms.jpg,http://www.yelp.com/biz/muka-san-francisco-2,http://m.yelp.com/biz/muka-san-francisco-2,4157019888,1-415-701-9888,370 Grove St,370 Grove St,37.77792156,-122.4226271,125,Cocktail Bars,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/tha0RSijnYh9yD8zoNqk8g/ms.jpg
pronto-pizza-san-francisco,Pronto Pizza,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/Yabt73ueLskpH0eGWzUHyA/ms.jpg,http://www.yelp.com/biz/pronto-pizza-san-francisco,http://m.yelp.com/biz/pronto-pizza-san-francisco,4159211999,1-415-921-1999,798 Eddy St,798 Eddy St,37.7830696,-122.4204407,177,Pizza,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/photo/jNQXf1RkOJNjO3PHhbkoBA/ms.jpg
thai-4-you-san-francisco,Thai 4 You,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/A5Tx68N7ZAvgiVAqagfx9g/ms.jpg,http://www.yelp.com/biz/thai-4-you-san-francisco,http://m.yelp.com/biz/thai-4-you-san-francisco,4155635746,1-415-563-5746,807 Ellis St,807 Ellis St,37.7838537,-122.4195957,29,Thai,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/w8FFip_KThkZsTvc5TjylA/ms.jpg
don-agapitos-san-francisco,Don Agapito's,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/Ktf5uGM1ORZcBOvtQSqDcQ/ms.jpg,http://www.yelp.com/biz/don-agapitos-san-francisco,http://m.yelp.com/biz/don-agapitos-san-francisco,4158634149,1-415-863-4149,100 Gough St,100 Gough St,37.77421206,-122.4223796,47,Mexican,2,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/b561c24f8341/ico/stars/v1/stars_2.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a6210baec261/ico/stars/v1/stars_small_2.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c00926ee5dcb/ico/stars/v1/stars_large_2.png,http://s3-media2.fl.yelpcdn.com/photo/fh309Lzcjk1r9bQCnyG3Og/ms.jpg
golden-kim-tar-san-francisco,Golden Kim Tar,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/wEIYj_hqZ71013UpzSHQGQ/ms.jpg,http://www.yelp.com/biz/golden-kim-tar-san-francisco,http://m.yelp.com/biz/golden-kim-tar-san-francisco,4153468889,1-415-346-8889,434 Larkin St,434 Larkin St,37.7818489,-122.4170532,196,Chinese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/SKGd5WP0aO1OtkwafHj6Yg/ms.jpg
hais-restaurant-san-francisco,Hai's Restaurant,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/K_zoD2E5xqTECbhdfwRZpQ/ms.jpg,http://www.yelp.com/biz/hais-restaurant-san-francisco,http://m.yelp.com/biz/hais-restaurant-san-francisco,4153458728,1-415-345-8728,227 Hyde St,227 Hyde St,37.78291,-122.41611,47,Chinese,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/assets/srv0/yelp_styleguide/cc4afe21892e/assets/img/default_avatars/user_medium_square.png
caffe-delle-stelle-san-francisco,Caffe Delle Stelle,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/yTVH0eapa5kqEe2tx9qpKg/ms.jpg,http://www.yelp.com/biz/caffe-delle-stelle-san-francisco,http://m.yelp.com/biz/caffe-delle-stelle-san-francisco,4152521110,1-415-252-1110,395 Hayes St,395 Hayes St,37.7767734,-122.4226963,316,Italian,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media3.fl.yelpcdn.com/photo/B_olBG42rggxr0PflJWrkQ/ms.jpg
pita-pita-san-francisco,Pita Pita,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/A_lBJRggwWoRnM38hEQ4QQ/ms.jpg,http://www.yelp.com/biz/pita-pita-san-francisco,http://m.yelp.com/biz/pita-pita-san-francisco,,one,1000 Howard St,1000 Howard St,37.779704,-122.407597,1,Mediterranean,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/AHf5BFbSENSFg4wa1vgRKg/ms.jpg
the-rolling-taco-truck-san-francisco,The Rolling Taco Truck,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/9RrbBgI9BK-8C-255XdnqA/ms.jpg,http://www.yelp.com/biz/the-rolling-taco-truck-san-francisco,http://m.yelp.com/biz/the-rolling-taco-truck-san-francisco,4159488485,1-415-948-8485,Division St & Vermont St,Division St & Vermont St,37.7697411,-122.4049683,7,Food Stands,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/5a_6Lrtg2DkwSvBFS0fikQ/ms.jpg
360-degrees-gourmet-burritos-san-francisco,360 Degrees Gourmet Burritos,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/XgvpZErai79amd0MGz_Nqg/ms.jpg,http://www.yelp.com/biz/360-degrees-gourmet-burritos-san-francisco,http://m.yelp.com/biz/360-degrees-gourmet-burritos-san-francisco,4153984800,1-415-398-4800,"Crocker Galleria', u'50 Post St, Ste 59-60",Crocker Galleria,37.7911148,-122.4021273,128,Mexican,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media1.fl.yelpcdn.com/photo/6v8nzDn6mfahiTGxr9ahOQ/ms.jpg
ctg-salad-club-san-francisco,CTG Salad Club,FALSE,,http://www.yelp.com/biz/ctg-salad-club-san-francisco,http://m.yelp.com/biz/ctg-salad-club-san-francisco,,one,33 New Montgomery St,33 New Montgomery St,37.7885853,-122.4012726,1,Salad,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media1.fl.yelpcdn.com/photo/5eR3sv4wkJcC8BFq2HjygA/ms.jpg
muffins-muffins-san-francisco,Muffins Muffins,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/jXSI_V_Xof36i0tDGnkb_Q/ms.jpg,http://www.yelp.com/biz/muffins-muffins-san-francisco,http://m.yelp.com/biz/muffins-muffins-san-francisco,4153427588,1-415-342-7588,123 2nd St,123 2nd St,37.78773375,-122.3993656,145,Bakeries,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/JrHv3CIO6HkzAEahlPsF4w/ms.jpg
golden-gate-university-cafe-san-francisco,Golden Gate University Cafe,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/Wt6xPm_7KqH0JgnL5Qkm7w/ms.jpg,http://www.yelp.com/biz/golden-gate-university-cafe-san-francisco,http://m.yelp.com/biz/golden-gate-university-cafe-san-francisco,4154427277,1-415-442-7277,40 Jessie St,40 Jessie St,37.7895584,-122.3991318,4,Coffee & Tea,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/mVnT3TWBUtleHMbJXW4OTQ/ms.jpg
b-and-m-mei-sing-restaurant-san-francisco,B & M Mei Sing Restaurant,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/8Rayyi8SMTipBi0B2QAG-A/ms.jpg,http://www.yelp.com/biz/b-and-m-mei-sing-restaurant-san-francisco,http://m.yelp.com/biz/b-and-m-mei-sing-restaurant-san-francisco,4157779530,1-415-777-9530,62 2nd St,62 2nd St,37.7883959,-122.4005327,223,Cantonese,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media3.fl.yelpcdn.com/photo/JrHv3CIO6HkzAEahlPsF4w/ms.jpg
the-garden-court-san-francisco,The Garden Court,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/pjIVsjoVky0uJYyMPW9mbw/ms.jpg,http://www.yelp.com/biz/the-garden-court-san-francisco,http://m.yelp.com/biz/the-garden-court-san-francisco,4155121111,1-415-512-1111,2 New Montgomery St,2 New Montgomery St,37.78822671,-122.4019197,303,Tea Rooms,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/6TUCDqoZ0nuHjcfYe-g73w/ms.jpg
343-sansome-taqueria-san-francisco,343 Sansome Taqueria,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/Km8AtAteU1iKHG4cP-LRKA/ms.jpg,http://www.yelp.com/biz/343-sansome-taqueria-san-francisco,http://m.yelp.com/biz/343-sansome-taqueria-san-francisco,,one,"343 Sansome St', u'Ste 150",343 Sansome St,37.79362516,-122.4021515,3,Mexican,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/wV3fic2ma1Doc_0yfUKMXw/ms.jpg
chaat-cafe-express-san-francisco,Chaat Cafe Express,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/OXRnhq6Yetf8uI6PURSGJA/ms.jpg,http://www.yelp.com/biz/chaat-cafe-express-san-francisco,http://m.yelp.com/biz/chaat-cafe-express-san-francisco,4153912082,1-415-391-2082,"Crocker Galleria', u'50 Post St, Ste 65A",Crocker Galleria,37.78894175,-122.4029633,173,Indian,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media3.fl.yelpcdn.com/photo/l3sP8vrQnCLHiBC_NGMCeg/ms.jpg
dogs-and-buns-san-francisco,Dogs and Buns,FALSE,,http://www.yelp.com/biz/dogs-and-buns-san-francisco,http://m.yelp.com/biz/dogs-and-buns-san-francisco,,one,329 Kearny St.,329 Kearny St.,37.79114914,-122.4043198,2,Restaurants,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/mxQ4AM64mfyQFtaTo5fAxg/ms.jpg
raw-satisfaction-san-francisco,Raw Satisfaction,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/XIDjH3eGn0deDuHqOTOh3g/ms.jpg,http://www.yelp.com/biz/raw-satisfaction-san-francisco,http://m.yelp.com/biz/raw-satisfaction-san-francisco,4154980553,1-415-498-0553,264 Dolores St,264 Dolores St,37.7862677,-122.3971448,14,Cooking Schools,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media2.fl.yelpcdn.com/photo/EnbjZJSLpbDIptG5lKEdGQ/ms.jpg
fusion-io-performance-caf̩-san-francisco,Fusion-io Performance Caf̩,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/KDkprj6dgXfSz2HwrNLMRw/ms.jpg,http://www.yelp.com/biz/fusion-io-performance-caf%C3%A9-san-francisco,http://m.yelp.com/biz/fusion-io-performance-caf%C3%A9-san-francisco,,one,28 3rd St,28 3rd St,37.787084,-122.403458,1,Cafes,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/jdkCFITJZRpX94ICBm332A/ms.jpg
continental-cafe-and-deli-san-francisco,Continental Cafe & Deli,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/bOy5UWW--FQ3IqlQMICvqA/ms.jpg,http://www.yelp.com/biz/continental-cafe-and-deli-san-francisco,http://m.yelp.com/biz/continental-cafe-and-deli-san-francisco,4153571060,1-415-357-1060,845 Howard St,845 Howard St,37.7823296,-122.4036407,15,Sandwiches,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/f98ngRlgnhM3JOgGIxvxOA/ms.jpg
